"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"83","@united @UnitedAirlines who can I speak to (supervisor) where I can explain in detail my experience and have some t https://t.co/YGkddpcwAY",FALSE,0,"united",2017-12-16 12:14:41,TRUE,NA,"942005055036821504","260907612","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","jesss_michellez",0,FALSE,FALSE,NA,NA
"84","@united @UnitedAirlines @UnitedAirlinesn UNITED STAFF WERE RUDE, SARCASTIC ABOUT THE WEATHER, &amp; BEYOND UNPROFESSION https://t.co/7tLyTWMFnl",FALSE,1,"united",2017-12-16 12:13:20,TRUE,NA,"942004715482644480","260907612","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","jesss_michellez",1,FALSE,FALSE,NA,NA
"85","@UnitedAirlines @united @LGAairport OUR CARGO IS CLAIMED TO BE CHICAGO YET THEY CANNOT IDENTIFY IT. I WAS TREATED U https://t.co/ZjJCS5c8lX",FALSE,1,"UnitedAirlines",2017-12-16 12:10:42,TRUE,NA,"942004053881573376","25166595","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","jesss_michellez",1,FALSE,FALSE,NA,NA
"86","@UnitedAirlines @united @LGAairport LaGuardia Airport LGA-United Airlines Central Terminal Please do not ever fly t https://t.co/zwbnyAOOGX",FALSE,1,"UnitedAirlines",2017-12-16 12:07:54,TRUE,NA,"942003346910666753","25166595","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","jesss_michellez",1,FALSE,FALSE,NA,NA
"87","RT @UnitedFlyerHD: United B777-200ER N78017 lining up on Houston IAH 33L 
#avgeek #boeing #boeing777 #staralliance #UnitedAirlines #triple7",FALSE,0,NA,2017-12-16 10:16:22,FALSE,NA,"941975279114825728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","InfiniteFlyPix",10,TRUE,FALSE,NA,NA
"88","@united Why is it that my 9:25am flight from France to NWK was delayed to 3:00pm yet the airplane is still in NWK? https://t.co/qSGouunyMM",FALSE,1,"united",2017-12-16 10:12:20,TRUE,NA,"941974266958024704","260907612","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaygalin1",0,FALSE,FALSE,NA,NA
"89","RT @UnitedFlyerHD: United B777-200ER N78017 lining up on Houston IAH 33L 
#avgeek #boeing #boeing777 #staralliance #UnitedAirlines #triple7",FALSE,0,NA,2017-12-16 08:14:58,FALSE,NA,"941944729553420288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dds0201",10,TRUE,FALSE,NA,NA
"90","#unitedairlines
Worst airlines !
Little information cancelled flight after two plane changes and 9 hour wait",FALSE,0,NA,2017-12-16 07:51:31,FALSE,NA,"941938825550532608",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Marcolienhard",0,FALSE,FALSE,NA,NA
"91","#unitedairlines two planes with mechanical failure 9 hours later still on plane with little info but middle of the https://t.co/0HcK84FnFa",FALSE,0,NA,2017-12-16 07:49:46,TRUE,NA,"941938388176920576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TaikozaNY",0,FALSE,FALSE,NA,NA
"92","Regranned from planespotterfin  -  United airlines b737-900ER 
.
.
.
#united #unitedairlines https://t.co/MPNFnmyCuT",FALSE,0,NA,2017-12-16 07:48:58,FALSE,NA,"941938184858034177",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Wicky_Kenang",0,FALSE,FALSE,NA,NA
"93","#UnitedAirlines disastrous customer service. United employee denied us boarding for a flight to NZ that was still boarding with empty seats!",FALSE,1,NA,2017-12-16 07:34:19,FALSE,NA,"941934497724956673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ByIsaDM",0,FALSE,FALSE,NA,NA
"94","RT @mindyonrye: .@united shockingly bad customer service when a passenger is not notified they have been bumped &amp; put on a new flight that",FALSE,0,NA,2017-12-16 05:43:49,FALSE,NA,"941906690844147713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","courthart",1,TRUE,FALSE,NA,NA
"95","Never ever, ever, ever, EVER fly @UnitedAirlines!!  6 hour delay in Atlanta with no options until late in the after https://t.co/ASCQ8JiGXm",FALSE,1,NA,2017-12-16 05:15:43,TRUE,NA,"941899619000299522",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tillyman57",0,FALSE,FALSE,NA,NA
"96",".@united shockingly bad customer service when a passenger is not notified they have been bumped &amp; put on a new flig https://t.co/Xgwewrj0pS",FALSE,2,NA,2017-12-16 04:36:19,TRUE,NA,"941889704881819650",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mindyonrye",1,FALSE,FALSE,NA,NA
"97","@UnitedAirlines You've severily disappointed me for my first time flying",FALSE,0,"UnitedAirlines",2017-12-16 03:53:41,FALSE,NA,"941878973763596288","25166595","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PhillipBeltre1",0,FALSE,FALSE,NA,NA
"98","@UnitedAirlines @united @FoxNews @POTUS but i guess it has to do with the CEO in bed to make America hispanic? ther https://t.co/v4B2TQnurJ",FALSE,0,"PA28R200",2017-12-16 03:23:49,TRUE,"941871031605592064","941871458459860992","889974994037424128","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PA28R200",0,FALSE,FALSE,NA,NA
"99","@UnitedAirlines @united @FoxNews @POTUS Hi, why are safety videos in the aicraft including subtitles in spanish? is https://t.co/fF4Yeq29M1",FALSE,0,"UnitedAirlines",2017-12-16 03:22:07,TRUE,NA,"941871031605592064","25166595","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PA28R200",0,FALSE,FALSE,NA,NA
"100","If Snakes on a Plane were to really happen, Ill bet it would be a #UnitedAirlines flight. #suckadickunited",FALSE,0,NA,2017-12-16 03:08:35,FALSE,NA,"941867626430648320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShawnTelford",0,FALSE,FALSE,NA,NA
"101","Another day, another plane. #onthetarmac #unitedairlines #tinyplane #Denver #Colorado https://t.co/NuBqXdAvUE",FALSE,0,NA,2017-12-16 02:49:42,FALSE,NA,"941862872405217280",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","mr_purelycloud",0,FALSE,FALSE,"-104.67333985","39.85897799"
"102","@AmericanAir @AmericanAir its a real problem when the 7:30 flight arrives before the 4:30 flight. Where is your cu https://t.co/kkxoZAJWd5",FALSE,0,"AmericanAir",2017-12-16 02:40:18,TRUE,"941858650330730497","941860508189315072","22536055","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nengan",0,FALSE,FALSE,NA,NA
"103","RT @DrWu_RHUL: It's never truly random; it's what ""they"" (?) put into the algorithm. #algorithm #UnitedAirlines 
https://t.co/RzXJxw2GZv vi",FALSE,0,NA,2017-12-16 02:39:50,FALSE,NA,"941860388215427073",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MauraBa61666233",3,TRUE,FALSE,NA,NA
"104","@UnitedAirlines I want to thank the Global Services ground crew at EWR for being so helpful. But for them, I could https://t.co/49jthtVJXZ",FALSE,0,"UnitedAirlines",2017-12-16 02:23:54,TRUE,NA,"941856378133544960","25166595","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VGopal64",0,FALSE,FALSE,NA,NA
"105","@united wants to sit my four-year-old son at the back of the plane and me at the front. Never mind I bought these t https://t.co/qvM4FL2FHK",FALSE,0,"united",2017-12-16 02:14:02,TRUE,NA,"941853898691751936","260907612","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShawnTelford",0,FALSE,FALSE,NA,NA
"106","RT @Balancet: #UnitedAirlines: you kept your 100% flights delayed quota. Use this experience and prepare water for people sitting 80min in",FALSE,0,NA,2017-12-16 02:10:27,FALSE,NA,"941852996505399301",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","backbodmota1982",1,TRUE,FALSE,NA,NA
"107","https://t.co/G9heSi4XMO
#ProjectMockingBird has been a direct threat to #USA #Citizens
#UnitedAirLines{#UA} stock s https://t.co/EudU0FTXcB",FALSE,0,NA,2017-12-16 01:49:22,TRUE,NA,"941847688420712448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BrianGPowell",0,FALSE,FALSE,NA,NA
"108","You'd think airlines would understand by now that loading passengers from back to front would be the most organized https://t.co/VTn88mXrwV",FALSE,1,NA,2017-12-16 01:38:44,TRUE,NA,"941845013666738177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sergioRbenitez",0,FALSE,FALSE,NA,NA
"109","Check it out! I donated to 'San Diego Humane Society ' - https://t.co/NY1HMPqtYC via @CrowdRise",FALSE,1,NA,2017-12-16 01:33:50,FALSE,NA,"941843779631267840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","clevelandroxu",0,FALSE,FALSE,NA,NA
"110","@UnitedAirlines you asked if I would volunteer to give up seat. Made me wait, then said board as last passenger. Go https://t.co/VdhWeTTfKV",FALSE,0,"UnitedAirlines",2017-12-16 01:30:59,TRUE,NA,"941843064313692161","25166595","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kwhittaker",0,FALSE,FALSE,NA,NA
"111","Team united, the below does show at your website and your rep says its a system glitch...Common !!!#unitedAIRLINES https://t.co/tM6drWtKkQ",FALSE,0,NA,2017-12-16 01:21:57,TRUE,NA,"941840791575465984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sushantdutt",0,FALSE,FALSE,NA,NA
"112","RT @BrianGPowell: https://t.co/G9heShNmoe
#ProjectMockingBird has been a direct threat to #USA #Citizens
#UnitedAirLines{#UA} stock shorted",FALSE,0,NA,2017-12-16 00:57:41,FALSE,NA,"941834682294874112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BrianGPowell",1,TRUE,FALSE,NA,NA
"113","SUMMER: Belize City, Belize to Washington DC, USA for only $326 USD roundtrip with United. #UnitedAirlines https://t.co/y7nEwFU7I5",FALSE,0,NA,2017-12-16 00:54:03,TRUE,NA,"941833767605346306",NA,"<a href=""https://milesreport.com/"" rel=""nofollow"">Miles Deals</a>","MilesDeals",0,FALSE,FALSE,NA,NA
"114","@karim_design @UnitedAirlines Skys are open &amp; U choose that bunch of amateurs
That said U probably cant avail the q https://t.co/IwVkYGhJZh",FALSE,0,"karim_design",2017-12-16 00:52:46,TRUE,"941785386354753536","941833445671518208","41379736","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","___oo",0,FALSE,FALSE,NA,NA
"115","#unitedAIRLINES  sons flatbed in business class was broken on flight #179 a 16 hour flight. $200 compensation is seriously lacking!",FALSE,1,NA,2017-12-16 00:42:37,FALSE,NA,"941830891591974912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sherz10",0,FALSE,FALSE,NA,NA
"116","Check it out! I donated to 'San Diego Humane Society ' - https://t.co/Ul7ski9SPF via @CrowdRise",FALSE,1,NA,2017-12-16 00:37:12,FALSE,NA,"941829527092604928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adirabat",0,FALSE,FALSE,NA,NA
"117","Playing trivia with the flight attendants at the airport because our flight is 3 hours late. #unitedAIRLINES",FALSE,1,NA,2017-12-16 00:36:30,FALSE,NA,"941829353913991168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Abreanna_Jacobs",0,FALSE,FALSE,NA,NA
"118","Flying to Tahiti is about to get easier  and possibly cheaper #UnitedAirlines https://t.co/5b04F9i2XA",FALSE,0,NA,2017-12-16 00:18:03,FALSE,NA,"941824708135108609",NA,"<a href=""https://milesreport.com/"" rel=""nofollow"">Miles Report App</a>","miles_report",0,FALSE,FALSE,NA,NA
"119","Another #unitedAIRLINES flight where the entertainment equipment doesnt work on a flight that has been delayed for https://t.co/50x2ylqnrc",FALSE,0,NA,2017-12-16 00:16:10,TRUE,NA,"941824235885944832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chuckdunphy",0,FALSE,FALSE,NA,NA
"120","RT @lovelyisgone: It's insane how airlines try to charge for every little single thing now, basic economy no carry on bags... if you do the",FALSE,0,NA,2017-12-16 00:04:13,FALSE,NA,"941821226481156097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PaburoVIII",1,TRUE,FALSE,NA,NA
"121","RT @TheDirtyPuddle: And #UnitedAirlines is the worst airline since, uh, Phantom Menace.",FALSE,0,NA,2017-12-16 00:03:20,FALSE,NA,"941821003621064707",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PaburoVIII",1,TRUE,FALSE,NA,NA
"122","RT @UnitedFlyerHD: United B777-200ER N78017 lining up on Houston IAH 33L 
#avgeek #boeing #boeing777 #staralliance #UnitedAirlines #triple7",FALSE,0,NA,2017-12-15 23:59:44,FALSE,NA,"941820100859981825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kurt_T_Tanaka",10,TRUE,FALSE,NA,NA
"123","As a long time @united Global Services customer, would love to see Channel 9/ATC brought back. A real differentiato https://t.co/OhMQL3yheC",FALSE,0,NA,2017-12-15 23:33:36,TRUE,NA,"941813520831725568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wesnichols",0,FALSE,FALSE,NA,NA
"124","#unitedAIRLINES  SUCK!I am on a plane since 4pm and its 630pm.Waiting for to depart. Not their fault I get it, it https://t.co/fCZo0nTR7Q",FALSE,0,NA,2017-12-15 23:32:59,TRUE,NA,"941813369354330112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ErikaEM87",0,FALSE,FALSE,NA,NA
"125","Waiting at Newark Airport, trying to get home. Absolute fail #unitedAIRLINES plane was ready and they took our crew https://t.co/yELk3ksiua",FALSE,1,NA,2017-12-15 23:14:01,TRUE,NA,"941808595011850246",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fshrgurl",0,FALSE,FALSE,NA,NA
"126","@UnitedAirlines cant even keep your toilets running. Sad.",FALSE,0,"UnitedAirlines",2017-12-15 22:56:22,FALSE,NA,"941804152593813504","25166595","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trickydickbylnd",0,FALSE,FALSE,NA,NA
"127","RT @UnitedFlyerHD: United B777-200ER N78017 lining up on Houston IAH 33L 
#avgeek #boeing #boeing777 #staralliance #UnitedAirlines #triple7",FALSE,0,NA,2017-12-15 22:48:31,FALSE,NA,"941802177433165825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","InfoAeroQuebec",10,TRUE,FALSE,NA,NA
"128","@Glencore #JeffBezos says what kills big companies is unhealthy adherence to processes....just ask #UnitedAirlines",FALSE,0,"Glencore",2017-12-15 21:54:06,FALSE,"940543087998328835","941788482174844928","14831515","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ssthanunathan",0,FALSE,FALSE,NA,NA
"129","United Airlines @UnitedAirlines sucks. In business -food is unhealthy. The snacks and sugary desserts are unaccepta https://t.co/lytkiO0UHX",FALSE,1,NA,2017-12-15 21:41:48,TRUE,NA,"941785386354753536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","karim_design",0,FALSE,FALSE,NA,NA
"130","@UnitedAirlines why do you guys offer a prepaid option for checked bags even if I still have to pay with a recepit? #filthyanimals",FALSE,0,"UnitedAirlines",2017-12-15 21:13:16,FALSE,NA,"941778206075555840","25166595","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trickydickbylnd",0,FALSE,FALSE,NA,NA
"131","@united 4 days have passed since I arrived in #ElSalvador and still havent got my luggage ... #unitedAIRLINES",FALSE,0,"Fr_Pilenga",2017-12-15 21:00:05,FALSE,"940694642785386496","941774888909631489","1253010624","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fr_Pilenga",0,FALSE,FALSE,NA,NA
"132","And #UnitedAirlines is the worst airline since, uh, Phantom Menace.",FALSE,2,NA,2017-12-15 20:45:46,FALSE,NA,"941771284886650880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheDirtyPuddle",1,FALSE,FALSE,NA,NA
"133","@united can suck a greasy duck! Worst flight experience in the history of aviation. #Fascism #UnitedAirlines #nazi #horror",FALSE,0,"united",2017-12-15 20:31:57,FALSE,NA,"941767809633095680","260907612","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShawnTelford",0,FALSE,FALSE,NA,NA
"134","@MeredithSLynn @UnitedAirlines Youre not alone! They refused to change our flight when Kauai was getting hit with https://t.co/vwpHuFb6Fo",FALSE,0,"MeredithSLynn",2017-12-15 20:21:57,TRUE,"908789849351626752","941765291570106368","1120022592","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PinkkyLisa",0,FALSE,FALSE,NA,NA
"135","@davidastone @UnitedAirlines Of ALL people to reference: a sexual predator?",FALSE,0,"davidastone",2017-12-15 20:19:54,FALSE,"941731126195904512","941764775415107584","18306139","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DSpauldingAtTSG",0,FALSE,FALSE,NA,NA
"136","@davidastone @UnitedAirlines My benchmarks are my many other flights",FALSE,0,"davidastone",2017-12-15 20:18:29,FALSE,"941731126195904512","941764418798587905","18306139","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DSpauldingAtTSG",0,FALSE,FALSE,NA,NA
"137","RT @patstravelrevu: #UnitedAirlines #ArrivalsLounge Reviews https://t.co/Ish5ZzPlhC #avgeek #aviation #avgeek #United #UAL #UA #airportLoun",FALSE,0,NA,2017-12-15 19:17:01,FALSE,NA,"941748950406705153",NA,"<a href=""http://www.planespottingiscool.com"" rel=""nofollow"">PlaneSpotterRetweet</a>","PlaneSpotIsCool",2,TRUE,FALSE,NA,NA
"138","RT @patstravelrevu: #UnitedAirlines #ArrivalsLounge Reviews https://t.co/Ish5ZzPlhC #avgeek #aviation #avgeek #United #UAL #UA #airportLoun",FALSE,0,NA,2017-12-15 19:15:07,FALSE,NA,"941748474873352193",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","avgeekretweeter",2,TRUE,FALSE,NA,NA
"139","#UnitedAirlines #ArrivalsLounge Reviews https://t.co/Ish5ZzPlhC #avgeek #aviation #avgeek #United #UAL #UA https://t.co/k2KZjspTA9",FALSE,0,NA,2017-12-15 19:10:56,TRUE,NA,"941747419749826560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","patstravelrevu",2,FALSE,FALSE,NA,NA
"140","#unitedAIRLINES flight delayed for more than 176 minutes without clear explanations given.......",FALSE,1,NA,2017-12-15 18:52:14,FALSE,NA,"941742712545529857",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","FunezCastr0",0,FALSE,FALSE,NA,NA
"141","#SupportforSupport RT Iam360WISE: #360WiseNews The Best of #Gogglebox | Reactions To #UnitedAirlines Controversy https://t.co/JTnEqha9XQ",FALSE,0,NA,2017-12-15 18:37:04,TRUE,NA,"941738899591843840",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Teamgrindcity1",0,FALSE,FALSE,NA,NA
